roundId,multiplier,timestamp
1778,2.04,2025-12-29 20:09:01.036994
1779,2.77,2025-12-29 20:09:20.98876
1780,2.81,2025-12-29 20:09:42.399241
1781,1.08,2025-12-29 20:09:51.471931
1782,3.18,2025-12-29 20:10:11.897968
1783,250.91,2025-12-29 20:11:26.445076
1784,1.41,2025-12-29 20:11:38.768073
1785,1.01,2025-12-29 20:11:47.255642
1786,3.08,2025-12-29 20:12:08.700498
1787,2.83,2025-12-29 20:12:29.647605
1788,3.23,2025-12-29 20:12:51.647144
1789,3.64,2025-12-29 20:13:14.858878
1790,1.08,2025-12-29 20:13:24.594971
1791,2.61,2025-12-29 20:13:44.012604
1792,3.54,2025-12-29 20:14:06.62676
1793,1.78,2025-12-29 20:14:21.787382
1794,3.32,2025-12-29 20:14:44.425105
1795,2.21,2025-12-29 20:15:02.788032
1796,2.24,2025-12-29 20:15:20.33138
1797,2.05,2025-12-29 20:15:36.26152
1798,1.32,2025-12-29 20:15:48.394185
1799,2.07,2025-12-29 20:16:04.842917
1800,1,2025-12-29 20:16:12.757089
1801,3.57,2025-12-29 20:16:37.564215
1802,1.64,2025-12-29 20:16:49.697365
1803,2.45,2025-12-29 20:17:09.110857
1804,1.76,2025-12-29 20:17:23.497038
1805,1.15,2025-12-29 20:17:33.393263
1806,2.9,2025-12-29 20:17:54.233164
1807,1.03,2025-12-29 20:18:02.749713
1808,1.25,2025-12-29 20:18:14.99185
1809,2.01,2025-12-29 20:18:31.935326
1810,7.39,2025-12-29 20:19:03.092212
1811,4.18,2025-12-29 20:19:28.43171
1812,1.3,2025-12-29 20:19:40.529363
1813,1.31,2025-12-29 20:19:51.251594
1814,8.52,2025-12-29 20:20:24.721923
1815,1.94,2025-12-29 20:20:41.55252
1816,12.35,2025-12-29 20:21:18.879064
1817,2.32,2025-12-29 20:21:37.43051
1818,2.41,2025-12-29 20:21:55.801936
1819,3.66,2025-12-29 20:22:19.625126
1820,2.25,2025-12-29 20:22:38.107482
1821,1.06,2025-12-29 20:22:46.374054
1822,3.22,2025-12-29 20:23:08.709863
1823,5.87,2025-12-29 20:23:38.254981
1824,4.03,2025-12-29 20:24:02.36325
1825,1.23,2025-12-29 20:24:13.801285
1826,17.91,2025-12-29 20:24:55.270573
1827,62.52,2025-12-29 20:25:11.351067
1828,1.92,2025-12-29 20:25:26.858454
1829,39.66,2025-12-29 20:26:02.893835
1830,2.31,2025-12-29 20:26:21.174518
1831,17.56,2025-12-29 20:27:03.881417
1832,1.22,2025-12-29 20:27:14.128406
1833,1,2025-12-29 20:27:22.131955
1834,2.04,2025-12-29 20:27:39.378563
1835,8.94,2025-12-29 20:28:13.653521
1836,1.34,2025-12-29 20:28:25.106069
1837,1.38,2025-12-29 20:28:36.569265
1838,1.07,2025-12-29 20:28:45.660714
1839,1.37,2025-12-29 20:28:57.432613
1840,2.43,2025-12-29 20:29:17.075035
1841,1.1,2025-12-29 20:29:26.529296
1842,2.04,2025-12-29 20:29:42.590082
1843,1.44,2025-12-29 20:29:57.754375
1844,3.67,2025-12-29 20:30:19.186652
1845,1.8,2025-12-29 20:30:34.629074
1846,2.46,2025-12-29 20:30:52.654787
1847,1.14,2025-12-29 20:31:02.568414
1848,2.43,2025-12-29 20:31:21.620142
1849,3.3,2025-12-29 20:31:43.546263
1850,1.47,2025-12-29 20:31:57.225652
1851,3.03,2025-12-29 20:32:18.286471
1852,86,2025-12-29 20:32:34.394402
1853,2.63,2025-12-29 20:32:54.311492
1854,11,2025-12-29 20:33:30.781378
1855,1.86,2025-12-29 20:33:46.624608
1856,2.82,2025-12-29 20:34:06.617149
1857,10.27,2025-12-29 20:34:43.182192
1858,1.37,2025-12-29 20:34:54.66378
1859,1.11,2025-12-29 20:35:04.172472
1860,1.25,2025-12-29 20:35:14.773976
1861,2.13,2025-12-29 20:35:32.277756
1862,1.38,2025-12-29 20:35:44.070871
1863,2.29,2025-12-29 20:36:31.348143
1864,1.29,2025-12-29 20:36:42.628705
1865,2.68,2025-12-29 20:37:02.69377
1866,1.66,2025-12-29 20:37:16.481127
1867,1.17,2025-12-29 20:37:26.900261
1868,252.43,2025-12-29 20:38:41.110861
1869,4.46,2025-12-29 20:39:07.271745
1870,1.17,2025-12-29 20:39:17.03772
1871,1.09,2025-12-29 20:39:26.432109
1872,10.61,2025-12-29 20:40:03.08112
1873,7.48,2025-12-29 20:40:34.62265
1874,1.43,2025-12-29 20:40:47.333441
1875,2,2025-12-29 20:41:04.176263
1876,1.68,2025-12-29 20:41:17.563327
1877,1.56,2025-12-29 20:41:31.349875
1878,1.26,2025-12-29 20:41:41.972991
1879,5.21,2025-12-29 20:42:10.426998
1880,1.44,2025-12-29 20:42:22.466358
1881,2.17,2025-12-29 20:42:41.463305
1882,1.1,2025-12-29 20:42:49.473808
1883,1,2025-12-29 20:42:57.15646
1884,7.43,2025-12-29 20:43:29.703452
1885,1.59,2025-12-29 20:43:43.285061
1886,7.88,2025-12-29 20:44:15.718979
1887,1.66,2025-12-29 20:44:30.034316
1888,4,2025-12-29 20:44:54.464524
1889,1.99,2025-12-29 20:45:11.902549
1890,1.09,2025-12-29 20:45:21.006099
1891,1.71,2025-12-29 20:45:34.480032
1892,2.32,2025-12-29 20:45:52.635633
1893,1.21,2025-12-29 20:46:04.932034
1894,1.27,2025-12-29 20:46:14.698946
1895,18.18,2025-12-29 20:46:57.442533
1896,2.66,2025-12-29 20:47:17.406771
1897,4.76,2025-12-29 20:47:43.777691
1898,4.62,2025-12-29 20:48:10.499589
1899,2.08,2025-12-29 20:48:27.297615
1900,3.77,2025-12-29 20:48:50.900825
1901,1.42,2025-12-29 20:49:03.098816
1902,11.29,2025-12-29 20:49:40.416975
1903,1.58,2025-12-29 20:49:55.004976
1904,2.12,2025-12-29 20:50:11.612248
1905,1,2025-12-29 20:50:19.899038
1906,1.47,2025-12-29 20:50:32.060261
1907,2.33,2025-12-29 20:50:50.180866
1908,1.47,2025-12-29 20:51:05.529399
1909,2.42,2025-12-29 20:51:20.923076
1910,16.16,2025-12-29 20:51:44.248935
1911,1.08,2025-12-29 20:51:53.719187
1912,6.57,2025-12-29 20:52:24.316053
1913,3.06,2025-12-29 20:52:45.794854
1914,36.52,2025-12-29 20:53:37.358662
1915,1,2025-12-29 20:53:46.030456
1916,1,2025-12-29 20:53:52.740095
1917,1.14,2025-12-29 20:54:02.999629
1918,2.05,2025-12-29 20:54:19.470824
1919,1.15,2025-12-29 20:54:28.979871
1920,1.09,2025-12-29 20:54:38.558818
1921,1.27,2025-12-29 20:54:49.198082
1922,1,2025-12-29 20:54:58.115026
1923,13.58,2025-12-29 20:55:36.984353
1924,1.2,2025-12-29 20:55:47.35278
1925,88,2025-12-29 20:56:13.797227
1926,2.48,2025-12-29 20:56:32.594604
1927,1.89,2025-12-29 20:56:49.297774
1928,1.25,2025-12-29 20:56:58.502371
1929,1.32,2025-12-29 20:57:01.898643
1930,4.88,2025-12-29 20:57:15.189711
1931,2,2025-12-29 20:57:32.04763
1932,1.18,2025-12-29 20:57:41.898885
1933,1.89,2025-12-29 20:57:57.997472
1934,1.16,2025-12-29 20:58:07.653138
1935,1.15,2025-12-29 20:58:17.266477
1936,2.93,2025-12-29 20:58:38.473469
1937,13.33,2025-12-29 20:59:17.36789
1938,1.13,2025-12-29 20:59:32.371224
1939,12.15,2025-12-29 21:00:08.737315
1940,2.94,2025-12-29 21:00:30.090687
1941,2.8,2025-12-29 21:00:49.806796
1942,1.36,2025-12-29 21:01:01.838064
1943,5.2,2025-12-29 21:01:28.642278
1944,2,2025-12-29 21:01:49.550474
1945,1.05,2025-12-29 21:01:53.886222
1946,3.1,2025-12-29 21:02:15.374214
1947,1.07,2025-12-29 21:02:24.935321
1948,1.05,2025-12-29 21:02:33.163777
1949,1.14,2025-12-29 21:02:42.848978
1950,2.04,2025-12-29 21:02:59.331487
1951,1.28,2025-12-29 21:03:11.261017
1952,3.27,2025-12-29 21:03:33.095895
1953,157.33,2025-12-29 21:04:41.743665
1954,3.32,2025-12-29 21:05:04.301836
1955,4.28,2025-12-29 21:05:07.305735
1956,12.9,2025-12-29 21:05:46.186973
1957,1.1,2025-12-29 21:05:55.466093
1958,1.5,2025-12-29 21:06:08.522228
1959,1.85,2025-12-29 21:06:22.907799
1960,3.22,2025-12-29 21:06:30.117552
1961,1.06,2025-12-29 21:06:38.844451
1962,1.64,2025-12-29 21:06:52.91818
1963,16.11,2025-12-29 21:07:34.436506
1964,3.69,2025-12-29 21:07:58.314135
1965,2.72,2025-12-29 21:08:18.493568
1966,1.21,2025-12-29 21:08:28.280549
1967,2.14,2025-12-29 21:08:46.238081
1968,1.09,2025-12-29 21:08:54.923413
1969,1.27,2025-12-29 21:09:05.940303
1970,1.03,2025-12-29 21:09:14.58199
1971,1.02,2025-12-29 21:09:22.851209
1972,3.62,2025-12-29 21:09:46.16067
1973,3.96,2025-12-29 21:10:10.58307
1974,9.76,2025-12-29 21:10:45.921758
1975,3.66,2025-12-29 21:11:10.378555
1976,4.78,2025-12-29 21:11:36.610928
1977,1.43,2025-12-29 21:11:48.672677
1978,12.77,2025-12-29 21:12:27.681605
1979,4.69,2025-12-29 21:12:55.372989
1980,1.71,2025-12-29 21:13:08.838214
1981,1.08,2025-12-29 21:13:17.581452
1982,6.51,2025-12-29 21:13:48.655774
1983,59.24,2025-12-29 21:14:45.850299
1984,2.99,2025-12-29 21:15:06.665973
1985,3437.57,2025-12-29 21:16:52.250664
1986,1.49,2025-12-29 21:17:05.251423
1987,32.78,2025-12-29 21:17:55.555374
1988,4.52,2025-12-29 21:18:21.618363
1989,3.91,2025-12-29 21:18:46.136099
1990,5.33,2025-12-29 21:19:14.067014
1991,1.68,2025-12-29 21:19:28.402272
1992,1.08,2025-12-29 21:19:37.143159
1993,1,2025-12-29 21:19:45.480351
1994,1.81,2025-12-29 21:20:00.443039
1995,2.12,2025-12-29 21:20:17.798738
1996,2.62,2025-12-29 21:20:37.294063
1997,1,2025-12-29 21:20:46.186759
1998,1.77,2025-12-29 21:21:00.423063
1999,4.77,2025-12-29 21:21:27.155873
2000,1.05,2025-12-29 21:21:35.991598
2001,6.65,2025-12-29 21:22:06.719367
2002,1.55,2025-12-29 21:22:20.662018
2003,2.72,2025-12-29 21:22:40.594178
2004,1.55,2025-12-29 21:22:54.031067
2005,2.76,2025-12-29 21:23:13.850412
2006,6.01,2025-12-29 21:23:43.847973
2007,2.37,2025-12-29 21:24:04.090494
2008,1.75,2025-12-29 21:24:16.515478
2009,1.36,2025-12-29 21:24:28.409582
2010,2.35,2025-12-29 21:24:47.013501
2011,1.2,2025-12-29 21:24:57.300174
2012,1.09,2025-12-29 21:25:07.004494
2013,1.13,2025-12-29 21:25:16.282259
2014,1.19,2025-12-29 21:25:26.052444
2015,2.58,2025-12-29 21:25:45.279518
2016,3.15,2025-12-29 21:26:06.877123
2017,1.06,2025-12-29 21:26:16.97726
2018,2.1,2025-12-29 21:26:32.953591
2019,2.66,2025-12-29 21:26:53.191444
2020,7.53,2025-12-29 21:27:24.600259
2021,1.3,2025-12-29 21:27:35.87163
2022,1.96,2025-12-29 21:27:52.229372
2023,3.79,2025-12-29 21:28:16.554498
2024,1.1,2025-12-29 21:28:25.58871
2025,1.57,2025-12-29 21:28:39.402366
2026,42.42,2025-12-29 21:29:32.742144
2027,2.39,2025-12-29 21:29:51.077484
2028,1.59,2025-12-29 21:30:04.588562
2029,1.04,2025-12-29 21:30:13.394432
2030,1.08,2025-12-29 21:30:22.688812
2031,1.18,2025-12-29 21:30:32.246808
2032,121.49,2025-12-29 21:31:38.11548
2033,9.22,2025-12-29 21:32:12.119519
2034,85.69,2025-12-29 21:33:13.899532
2035,1.58,2025-12-29 21:33:27.921985
2036,1.43,2025-12-29 21:33:39.982698
2037,1.42,2025-12-29 21:33:52.019503
2038,1.1,2025-12-29 21:34:01.687196
2039,1.73,2025-12-29 21:34:15.934854
2040,1.03,2025-12-29 21:34:24.325806
2041,1.73,2025-12-29 21:34:39.417385
2042,1.02,2025-12-29 21:34:48.72146
2043,1.89,2025-12-29 21:35:03.339539
2044,1,2025-12-29 21:35:12.132071
2045,4.67,2025-12-29 21:35:37.861911
2046,1,2025-12-29 21:35:46.068882
2047,2.63,2025-12-29 21:36:06.142026
2048,3.24,2025-12-29 21:36:27.489767
2049,12.17,2025-12-29 21:36:44.271113
2050,1.64,2025-12-29 21:36:57.649934
2051,1.04,2025-12-29 21:37:06.377558
2052,1.24,2025-12-29 21:37:16.744175
2053,1.88,2025-12-29 21:37:32.315112
2054,32.61,2025-12-29 21:38:22.313322
2055,1,2025-12-29 21:38:30.723301
2056,2.02,2025-12-29 21:38:47.149687
2057,32.84,2025-12-29 21:39:37.077716
2058,4.3,2025-12-29 21:40:02.41039
2059,2.83,2025-12-29 21:40:22.975502
2060,2.01,2025-12-29 21:40:39.397668
2061,2.21,2025-12-29 21:40:56.813162
2062,2.31,2025-12-29 21:41:15.671826
2063,1.24,2025-12-29 21:41:25.716165
2064,1.47,2025-12-29 21:41:38.628135
2065,3.73,2025-12-29 21:42:02.606202
2066,1.47,2025-12-29 21:42:15.371538
2067,1.41,2025-12-29 21:42:27.250048
2068,1.01,2025-12-29 21:42:35.988157
2069,1.35,2025-12-29 21:42:47.235471
2070,1.46,2025-12-29 21:42:59.847142
2071,2.82,2025-12-29 21:43:20.887381
2072,1.32,2025-12-29 21:43:32.381336
2073,1.36,2025-12-29 21:43:43.935386
2074,1.14,2025-12-29 21:43:53.421398
2075,5.1,2025-12-29 21:44:20.771838
2076,2.73,2025-12-29 21:44:41.747227
2077,3.4,2025-12-29 21:45:03.864325
2078,3.35,2025-12-29 21:45:26.349569
2079,91.46,2025-12-29 21:46:28.730233
2080,1.01,2025-12-29 21:46:37.004342
2081,10.26,2025-12-29 21:47:13.106481
2082,1.44,2025-12-29 21:47:25.172101
2083,3.63,2025-12-29 21:47:48.860228
2084,1.12,2025-12-29 21:47:58.516987
2085,1.37,2025-12-29 21:48:10.285486
2086,1,2025-12-29 21:48:18.23932
2087,3.49,2025-12-29 21:48:41.61437
2088,8.03,2025-12-29 21:49:14.60211
2089,1.59,2025-12-29 21:49:28.060653
2090,6.76,2025-12-29 21:49:59.337427
2091,1.44,2025-12-29 21:50:11.755818
2092,5.98,2025-12-29 21:50:40.976059
2093,4.76,2025-12-29 21:51:08.125919
2094,3.41,2025-12-29 21:51:30.320741
2095,3.7,2025-12-29 21:51:55.137962
2096,1.84,2025-12-29 21:52:10.738129
2097,1.02,2025-12-29 21:52:19.362016
2098,1.74,2025-12-29 21:52:34.474295
2099,1.47,2025-12-29 21:52:46.178598
2100,7.47,2025-12-29 21:53:18.732752
2101,1.55,2025-12-29 21:53:32.24198
2102,1.54,2025-12-29 21:53:46.146552
2103,1.05,2025-12-29 21:53:55.582946
2104,1.23,2025-12-29 21:54:04.274873
2105,1,2025-12-29 21:54:12.575967
2106,1.05,2025-12-29 21:54:21.387632
2107,1.8,2025-12-29 21:54:36.544367
2108,2.21,2025-12-29 21:54:53.951118
2109,5.87,2025-12-29 21:55:23.798522
2110,2.11,2025-12-29 21:55:40.576817
2111,2.89,2025-12-29 21:56:00.964588
2112,1.89,2025-12-29 21:56:16.841867
2113,1.08,2025-12-29 21:56:25.741131
2114,26,2025-12-29 21:57:09.497816
2115,3.61,2025-12-29 21:57:33.084558
2116,1.08,2025-12-29 21:57:42.067999
2117,1.46,2025-12-29 21:57:54.75523
2118,3.53,2025-12-29 21:58:18.339476
2119,2.5,2025-12-29 21:58:36.600661
2120,1.54,2025-12-29 21:58:49.973796
2121,1.31,2025-12-29 21:59:01.083713
2122,1.45,2025-12-29 21:59:13.899307
2123,2.08,2025-12-29 21:59:31.034486
2124,1,2025-12-29 21:59:39.003353
2125,3.36,2025-12-29 22:00:01.520962
2126,1,2025-12-29 22:00:09.954925
2127,2.16,2025-12-29 22:00:27.139049
2128,1.47,2025-12-29 22:00:39.170089
2129,19.14,2025-12-29 22:01:23.517519
2130,2.23,2025-12-29 22:01:40.829678
2131,6.61,2025-12-29 22:02:11.213577
2132,1.03,2025-12-29 22:02:19.539731
2133,1.31,2025-12-29 22:02:30.910378
2134,1.32,2025-12-29 22:02:42.826952
2135,4.79,2025-12-29 22:03:09.235809
2136,12.43,2025-12-29 22:03:47.954744
2137,1.97,2025-12-29 22:04:03.869377
2138,1.12,2025-12-29 22:04:13.652265
2139,1.71,2025-12-29 22:04:27.708681
2140,1.88,2025-12-29 22:04:43.390087
2141,1.69,2025-12-29 22:04:58.252456
2142,1.8,2025-12-29 22:05:13.464502
2143,4.2,2025-12-29 22:05:38.870182
2144,45,2025-12-29 22:06:16.278891
2145,1.93,2025-12-29 22:06:31.211195
2146,44.51,2025-12-29 22:07:28.080283
2147,2.1,2025-12-29 22:07:45.250198
2148,7.27,2025-12-29 22:08:17.49473
2149,7.08,2025-12-29 22:08:49.150959
2150,1.05,2025-12-29 22:08:57.793804
2151,1.14,2025-12-29 22:09:07.153055
2152,1.98,2025-12-29 22:09:23.482689
2153,11.42,2025-12-29 22:10:00.368553
2154,2.03,2025-12-29 22:10:17.275182
2155,1.88,2025-12-29 22:10:33.00173
2156,2.28,2025-12-29 22:10:50.793868
2157,2,2025-12-29 22:11:07.568433
2158,4.87,2025-12-29 22:11:34.36077
2159,2.11,2025-12-29 22:11:51.433848
2160,1.04,2025-12-29 22:12:00.029285
2161,1.55,2025-12-29 22:12:13.205374
2162,7.11,2025-12-29 22:12:44.991435
2163,1.05,2025-12-29 22:12:53.603247
2164,5.24,2025-12-29 22:13:21.296247
2165,1.22,2025-12-29 22:13:32.364664
2166,1.04,2025-12-29 22:13:40.331172
2167,1.18,2025-12-29 22:13:50.84206
2168,21.71,2025-12-29 22:14:35.676236
2169,1.03,2025-12-29 22:14:44.375368
2170,1.57,2025-12-29 22:14:57.473309
2171,3.04,2025-12-29 22:15:19.152598
2172,4.07,2025-12-29 22:15:43.79673
2173,1.96,2025-12-29 22:15:59.858826
2174,32,2025-12-29 22:16:49.843933
2175,2.05,2025-12-29 22:17:06.354195
2176,23.33,2025-12-29 22:17:52.595884
2177,1.61,2025-12-29 22:18:06.51101
2178,1.63,2025-12-29 22:18:20.476051
2179,1,2025-12-29 22:18:29.031782
2180,2.38,2025-12-29 22:18:46.825792
2181,2.61,2025-12-29 22:19:06.147518
2182,2878.93,2025-12-29 22:20:49.694129
2183,1.05,2025-12-29 22:20:58.405741
2184,1.93,2025-12-29 22:21:14.386496
2185,1.6,2025-12-29 22:21:28.828744
2186,1.65,2025-12-29 22:21:42.620252
2187,2.05,2025-12-29 22:21:58.917951
2188,1,2025-12-29 22:22:07.140914
2189,1.18,2025-12-29 22:22:17.523713
2190,2.67,2025-12-29 22:22:37.553528
2191,2.86,2025-12-29 22:22:57.775898
2192,1.21,2025-12-29 22:23:07.932952
2193,2.43,2025-12-29 22:23:27.018304
2194,1.6,2025-12-29 22:23:40.772338
2195,2.96,2025-12-29 22:24:01.939858
2196,1.97,2025-12-29 22:24:18.421337
2197,1.32,2025-12-29 22:24:29.334018
2198,2.05,2025-12-29 22:24:46.429614
2199,90,2025-12-29 22:25:28.44557
2200,3.52,2025-12-29 22:25:52.047961
2201,2.74,2025-12-29 22:26:12.421381
2202,1.2,2025-12-29 22:26:22.638157
2203,1.4,2025-12-29 22:26:35.49054
2204,1.3,2025-12-29 22:26:45.651521
2205,1.57,2025-12-29 22:26:59.35869
2206,1.29,2025-12-29 22:27:10.429344
2207,9.95,2025-12-29 22:27:46.108839
2208,58.51,2025-12-29 22:28:43.218147
2209,1.07,2025-12-29 22:28:52.093878
2210,2.57,2025-12-29 22:29:11.437872
2211,11.54,2025-12-29 22:29:48.876952
2212,26.37,2025-12-29 22:30:36.151596
2213,1.71,2025-12-29 22:30:50.74149
2214,7.01,2025-12-29 22:31:22.319814
2215,1.06,2025-12-29 22:31:30.699613
2216,1.58,2025-12-29 22:31:44.659235
2217,6.26,2025-12-29 22:32:14.501482
2218,1.02,2025-12-29 22:32:22.916217
2219,7.32,2025-12-29 22:32:55.147375
2220,1.59,2025-12-29 22:33:08.332732
2221,4.66,2025-12-29 22:33:35.314488
2222,15.06,2025-12-29 22:34:15.939017
2223,2.1,2025-12-29 22:34:32.526805
2224,1.15,2025-12-29 22:34:42.786185
2225,1,2025-12-29 22:34:50.621906
2226,4.43,2025-12-29 22:35:16.640792
2227,1.67,2025-12-29 22:35:30.819093
2228,1.39,2025-12-29 22:35:43.038172
2229,1.94,2025-12-29 22:35:58.717167
2230,2.07,2025-12-29 22:36:15.809683
2231,2.59,2025-12-29 22:36:34.70134
2232,6.37,2025-12-29 22:36:45.642387
2233,108.5,2025-12-29 22:37:50.168903
2234,1.05,2025-12-29 22:37:59.045507
2235,9.24,2025-12-29 22:38:33.926452
2236,92.96,2025-12-29 22:39:36.128093
2237,4.13,2025-12-29 22:40:01.462324
2238,1.27,2025-12-29 22:40:12.469049
2239,1.02,2025-12-29 22:40:20.466978
2240,4.78,2025-12-29 22:40:47.372564
2241,5.59,2025-12-29 22:41:16.396091
2242,1.4,2025-12-29 22:41:28.346789
2243,6.75,2025-12-29 22:41:59.127624
2244,1.32,2025-12-29 22:42:10.641083
2245,1.15,2025-12-29 22:42:20.512436
2246,1.14,2025-12-29 22:42:30.170926
2247,1.3,2025-12-29 22:42:41.522413
2248,4.94,2025-12-29 22:43:08.832679
2249,1.78,2025-12-29 22:43:23.718432
2250,4.17,2025-12-29 22:43:48.707323
2251,3.18,2025-12-29 22:44:10.660482
2252,6.9,2025-12-29 22:44:41.630238
2253,5.05,2025-12-29 22:45:09.557207
2254,1.43,2025-12-29 22:45:21.625073
2255,1.68,2025-12-29 22:45:35.982932
2256,1.06,2025-12-29 22:45:44.897284
2257,1.07,2025-12-29 22:45:53.666713
2258,2.47,2025-12-29 22:46:12.960113
2259,3.36,2025-12-29 22:46:35.236871
2260,1.12,2025-12-29 22:46:44.878225
2261,1.77,2025-12-29 22:47:00.159501
2262,9.45,2025-12-29 22:47:35.031966
2263,1.47,2025-12-29 22:47:47.567668
2264,6.92,2025-12-29 22:48:18.854334
2265,2.83,2025-12-29 22:48:39.290764
2266,1.14,2025-12-29 22:48:49.244372
2267,1.38,2025-12-29 22:49:00.621502
2268,1.43,2025-12-29 22:49:13.494455
2269,1.79,2025-12-29 22:49:28.596351
2270,1.41,2025-12-29 22:49:40.499178
2271,2.34,2025-12-29 22:49:58.685255
2272,1.29,2025-12-29 22:50:09.692103
2273,1.28,2025-12-29 22:50:20.674106
2274,1.3,2025-12-29 22:50:31.781012
2275,65.87,2025-12-29 22:51:30.443097
2276,1.37,2025-12-29 22:51:42.484043
2277,3.45,2025-12-29 22:52:05.38145
2278,1.62,2025-12-29 22:52:19.057113
2279,2.38,2025-12-29 22:52:37.809743
2280,36.22,2025-12-29 22:53:28.540508
2281,1.43,2025-12-29 22:53:41.501031
2282,1.99,2025-12-29 22:53:57.616988
2283,1.01,2025-12-29 22:54:05.615035
2284,5.9,2025-12-29 22:54:34.874642
2285,1.6,2025-12-29 22:54:49.098802
2286,2.4,2025-12-29 22:55:07.242266
2287,13.37,2025-12-29 22:55:46.918332
2288,1.17,2025-12-29 22:55:56.677772
2289,1.29,2025-12-29 22:56:07.276593
2290,1,2025-12-29 22:56:16.168017
2291,9.76,2025-12-29 22:56:51.015872
2292,1.23,2025-12-29 22:57:01.406722
2293,1.55,2025-12-29 22:57:15.034104
2294,1,2025-12-29 22:57:22.970559
2295,1,2025-12-29 22:57:30.792094
2296,4.88,2025-12-29 22:57:58.60076
2297,1.27,2025-12-29 22:58:09.610597
2298,4.3,2025-12-29 22:58:35.194462
2299,89.8,2025-12-29 22:59:37.373181
2300,2.08,2025-12-29 22:59:54.074538
2301,1.38,2025-12-29 23:00:05.507545
2302,1.36,2025-12-29 23:00:31.945039
2303,1.73,2025-12-29 23:00:47.188526
2304,4.55,2025-12-29 23:01:13.411895
2305,3.1,2025-12-29 23:01:34.764042
2306,4.47,2025-12-29 23:02:00.676102
2307,1.56,2025-12-29 23:02:14.094722
2308,1.28,2025-12-29 23:02:25.548642
2309,1.04,2025-12-29 23:02:33.745958
2310,1.29,2025-12-29 23:02:45.276453
2311,1.1,2025-12-29 23:02:54.101581
2312,1.64,2025-12-29 23:03:08.147542
2313,1.21,2025-12-29 23:03:18.645223
2314,1.27,2025-12-29 23:03:29.318321
2315,3968.57,2025-12-29 23:05:16.485538
2316,4.21,2025-12-29 23:05:42.015296
2317,1.11,2025-12-29 23:05:51.642617
2318,500.32,2025-12-29 23:07:13.849649
2319,1.84,2025-12-29 23:07:29.622638
2320,11.66,2025-12-29 23:08:07.075805
2321,1.12,2025-12-29 23:08:16.807881
2322,2.03,2025-12-29 23:08:33.372611
2323,3.76,2025-12-29 23:08:57.182399
2324,2.85,2025-12-29 23:09:18.024389
2325,1.02,2025-12-29 23:09:26.051645
2326,32.56,2025-12-29 23:10:15.675565
2327,1.36,2025-12-29 23:10:27.608147
2328,4.45,2025-12-29 23:10:53.91819
2329,1.38,2025-12-29 23:11:05.453204
2330,3.7,2025-12-29 23:11:29.662563
2331,1.48,2025-12-29 23:11:41.779444
2332,3.61,2025-12-29 23:12:05.770553
2333,1.33,2025-12-29 23:12:16.913916
2334,1.65,2025-12-29 23:12:31.339292
2335,1.22,2025-12-29 23:12:42.046382
2336,8.74,2025-12-29 23:13:15.679153
2337,3.79,2025-12-29 23:13:40.086594
2338,1.26,2025-12-29 23:13:50.482501
2339,42.57,2025-12-29 23:14:43.832707
2340,5.58,2025-12-29 23:15:12.842358
2341,1.54,2025-12-29 23:15:25.051682
2342,5.89,2025-12-29 23:15:42.063123
2343,10.61,2025-12-29 23:16:18.096392
2344,1.09,2025-12-29 23:16:26.986156
2345,5.35,2025-12-29 23:16:55.553221
2346,7.02,2025-12-29 23:17:26.878625
2347,1.01,2025-12-29 23:17:35.157402
2348,1.1,2025-12-29 23:17:44.142946
2349,7.41,2025-12-29 23:18:16.479043
2350,79.86,2025-12-30 21:48:29.436226
2351,2.48,2025-12-30 21:48:48.825991
2352,3.61,2025-12-30 21:49:11.712571
2353,2.84,2025-12-30 21:49:32.31457
2354,1.12,2025-12-30 21:49:41.904915
2355,1.99,2025-12-30 21:49:58.387254
2356,1.74,2025-12-30 21:50:12.881917
2357,1.13,2025-12-30 21:50:22.27779
2358,1.12,2025-12-30 21:50:32.031596
2359,2.58,2025-12-30 21:50:51.182886
2360,1.88,2025-12-30 21:51:06.659907
2361,1.47,2025-12-30 21:51:19.477941
2362,1.05,2025-12-30 21:51:28.449533
2363,1.02,2025-12-30 21:51:36.878537
2364,11.06,2025-12-30 21:52:13.371594
2365,10.48,2025-12-30 21:52:50.038787
2366,1.51,2025-12-30 21:53:02.60453
2367,17.77,2025-12-30 21:53:45.078582
2368,1.82,2025-12-30 21:54:00.749247
2369,7.75,2025-12-30 21:54:33.370369
2370,1.56,2025-12-30 21:54:46.490654
2371,12.76,2025-12-30 21:55:25.740053
2372,2.235,2025-12-30 21:55:43.208458
2373,7.42,2025-12-30 21:56:15.405937
2374,1.09,2025-12-30 21:56:23.935649
2375,8.35,2025-12-30 21:56:57.693938
2376,1.05,2025-12-30 21:57:06.724679
2377,1.41,2025-12-30 21:57:18.598886
2378,2.34,2025-12-30 21:57:37.119009
2379,1.69,2025-12-30 21:57:51.27059
2380,9.02,2025-12-30 21:58:26.135532
2381,12.68,2025-12-30 21:59:04.27103
2382,1,2025-12-30 21:59:12.624105
2383,1.79,2025-12-30 21:59:27.782103
2384,2.94,2025-12-30 21:59:48.319066
2385,11.57,2025-12-30 22:00:25.914977
2386,1.75,2025-12-30 22:00:40.788059
2387,1.39,2025-12-30 22:00:52.838248
2388,1.01,2025-12-30 22:01:01.113134
